Zip,Latitude,Longitude
89314,38.822847,-115.771955
89408,39.565694,-119.174206
89420,38.544555,-118.226681
89430,38.77509,-119.305079
89444,38.669814,-119.38563
89502,39.491314,-119.743845
89523,39.524915,-119.91364
89821,40.495361,-116.468358
89834,41.408342,-116.228124
90008,34.009552,-118.346724
90019,34.049841,-118.33846
90029,34.089848,-118.294661
90040,33.994523,-118.149952
90056,33.988047,-118.370361
90067,34.057597,-118.413998
90095,34.071225,-118.443373
90240,33.955729,-118.118346
90260,33.88856,-118.351813
90278,33.873215,-118.370361
90305,33.95889,-118.330548
90505,33.807882,-118.347957
90623,33.850616,-118.039565
90703,33.867743,-118.069472
90723,33.898883,-118.166629
90755,33.803431,-118.16977
90814,33.771616,-118.143627
91016,34.1528,-118.000482
91105,34.13946,-118.166649
91207,34.181267,-118.260225
91311,34.292427,-118.602317
91340,34.286687,-118.43508
91356,34.155097,-118.547553
91387,34.402506,-118.36342
91501,34.2044,-118.287527
91607,34.165783,-118.399795
91723,34.084747,-117.886844
91744,34.0313,-117.936777
91762,34.05941,-117.674011
91776,34.090776,-118.095091
91901,32.808563,-116.710076
91917,32.608785,-116.719838
91962,32.718375,-116.470387
92010,33.165381,-117.281427
92028,33.390477,-117.209427
92059,33.376473,-117.066137
92075,32.997248,-117.26058
92103,32.747416,-117.166881
92114,32.707756,-117.055095
92124,32.826521,-117.086015
92139,32.67991,-117.048885
92211,33.765401,-116.334205
92236,33.686143,-116.172917
92253,33.646083,-116.275297
92267,34.273755,-114.196525
92281,33.051757,-115.608752
92309,35.38679,-116.12594
92324,34.025685,-117.288812
92339,34.093661,-116.936222
92358,34.259272,-117.520971
92376,34.111605,-117.377406
92394,34.556111,-117.353632
92410,34.107394,-117.297541
92518,33.889184,-117.277729
92551,33.88274,-117.224878
92582,33.807607,-117.015163
92596,33.668913,-117.047314
92620,33.714822,-117.749022
92648,33.67901,-118.014603
92663,33.623208,-117.933903
92691,33.611945,-117.665867
92780,33.734008,-117.819165
92823,33.928179,-117.809285
92860,33.925519,-117.551958
92881,33.827409,-117.524128
93013,34.44137,-119.514092
93041,34.106028,-119.098081
93103,34.438773,-119.678841
93204,36.058032,-120.108734
93220,35.403611,-118.756525
93238,35.957907,-118.558124
93250,35.665082,-119.197958
93262,36.615624,-118.697574
93276,35.299176,-119.358368
93304,35.339702,-119.023452
93401,35.23575,-120.615973
93429,34.867662,-120.539904
93444,35.037198,-120.504593
93458,34.95934,-120.490081
93514,37.492115,-118.390408
93528,35.371604,-117.643321
93544,34.495537,-117.756645
93558,35.347928,-117.621393
93604,37.344149,-119.422139
93616,36.655353,-119.593861
93627,36.563591,-120.093683
93640,36.672683,-120.446521
93652,36.595012,-119.904577
93667,36.951541,-119.333212
93706,36.656123,-119.920584
93728,36.757295,-119.818484
93924,36.415603,-121.637651
93950,36.621181,-121.925179
94015,37.681312,-122.480634
94037,37.554298,-122.496632
94065,37.535949,-122.246748
94103,37.773152,-122.411164
94115,37.785969,-122.437253
94129,37.79734,-122.464466
94305,37.418256,-122.170871
94506,37.809629,-121.913241
94516,37.833901,-122.165034
94530,37.92156,-122.298336
94544,37.633822,-122.057202
94555,37.548205,-122.098677
94567,38.706906,-122.393997
94578,37.706434,-122.125302
94590,38.103234,-122.249096
94603,37.736535,-122.17944
94618,37.844821,-122.238552
94709,37.879234,-122.266839
94903,38.02213,-122.55881
94931,38.325172,-122.716977
94949,38.061026,-122.508274
94965,37.852904,-122.547207
95007,37.104964,-122.106903
95023,36.902045,-121.350783
95046,37.099308,-121.59924
95070,37.260501,-122.04617
95118,37.255364,-121.891912
95128,37.315986,-121.936315
95139,37.224914,-121.764075
95210,38.030177,-121.297912
95226,38.228948,-120.856627
95240,38.114388,-121.144658
95254,38.19262,-120.95782
95310,38.085839,-120.37855
95320,37.825598,-121.005157
95330,37.811478,-121.313859
95346,38.065529,-120.170699
95361,37.787236,-120.759278
95374,37.316807,-120.855753
95387,37.497552,-121.342565
95410,39.20447,-123.690434
95427,39.244183,-123.563531
95441,38.731694,-122.906767
95452,38.425523,-122.53521
95463,39.186791,-123.558382
95476,38.249428,-122.466627
95501,40.79872,-124.151556
95528,40.496986,-123.930811
95548,41.593204,-124.045992
95559,40.185826,-123.745526
95571,40.322772,-123.920622
95605,38.593521,-121.539867
95619,38.680605,-120.814261
95630,38.666597,-121.141635
95640,38.325248,-120.955787
95655,38.549228,-121.278598
95667,38.734925,-120.789952
95679,38.897028,-122.348407
95689,38.478864,-120.611974
95701,39.226549,-120.767022
95724,39.311718,-120.328107
95762,38.683688,-121.064727
95820,38.534879,-121.444372
95830,38.490508,-121.284171
95843,38.715463,-121.363422
95918,39.301229,-121.337929
95934,40.0601,-120.907957
95945,39.196387,-120.972289
95956,39.838288,-121.134235
95969,39.704795,-121.660627
95982,39.172726,-121.805819
96003,40.751937,-122.230678
96016,40.894208,-121.508834
96028,41.006417,-121.480741
96040,40.793535,-121.438607
96054,41.238956,-121.03925
96065,40.87908,-121.863012
96084,40.844643,-121.969849
96096,40.654093,-121.822848
96110,41.299883,-120.078511
96120,38.743384,-119.867624
96132,40.914751,-120.402175
96145,39.148318,-120.170938
96706,21.344782,-158.022298
96720,19.65981,-155.232473
96734,21.395084,-157.758188
96748,21.131173,-156.835237
96759,21.467423,-158.072424
96770,21.133617,-157.216932
96781,19.786152,-155.217704
96795,21.335013,-157.710924
96819,21.347117,-157.877317
96863,21.448455,-157.762328
96950,15.186894,145.754396
97009,45.422994,-122.33277
97021,45.385919,-121.142379
97032,45.17663,-122.783877
97045,45.320275,-122.536469
97058,45.536452,-121.155254
97080,45.478314,-122.390727
97110,45.901075,-123.955316
97121,46.171919,-123.951838
97133,45.689392,-123.013035
97146,46.129698,-123.945911
97208,45.528666,-122.678981
97218,45.576236,-122.600873
97230,45.557757,-122.505268
97303,45.030354,-123.023689
97327,44.375035,-122.947586
97345,44.411545,-122.578909
97360,44.76627,-122.499397
97371,44.990634,-123.191125
97384,44.790993,-122.618879
97401,44.067988,-123.080181
97413,44.124779,-122.072275
97429,42.968299,-123.0635
97442,42.780374,-123.425369
97453,43.980396,-123.850469
97465,42.763521,-124.344681
97479,43.39035,-123.208305
97493,43.889588,-124.024907
97504,42.328037,-122.798677
97532,42.575547,-123.519928
97544,42.161377,-123.302418
97626,42.66735,-122.02791
97639,42.447776,-121.429035
97721,43.178286,-119.423824
97738,43.565498,-119.212575
97759,44.34419,-121.695502
97819,44.485423,-117.760291
97834,44.972275,-117.161191
97844,45.88415,-119.548836
97865,44.461466,-119.18004
97880,45.088669,-118.882506
97906,43.537039,-117.774678
98001,47.312695,-122.262975
98012,47.841376,-122.198939
98028,47.755665,-122.248061
98039,47.634866,-122.240269
98055,47.447472,-122.200356
98075,47.586092,-122.037436
98107,47.667527,-122.377551
98121,47.615192,-122.350581
98154,47.606211,-122.333792
98195,47.649324,-122.310293
98221,48.505025,-122.659285
98235,48.462505,-122.23398
98247,48.911812,-122.330202
98258,48.04346,-122.076554
98272,47.848579,-121.894874
98282,48.213258,-122.500085
98297,48.702059,-123.026515
98321,47.152606,-122.071738
98333,47.257686,-122.646552
98349,47.278539,-122.757525
98360,47.051415,-122.153242
98371,47.199448,-122.323541
98383,47.661683,-122.715452
98403,47.265965,-122.45853
98422,47.290368,-122.392395
98447,47.144369,-122.443567
98512,46.975003,-123.063616
98532,46.626308,-123.052671
98547,46.784002,-124.036712
98563,47.193599,-123.615371
98577,46.641849,-123.610389
98588,47.446808,-123.032753
98602,45.867106,-121.265491
98614,46.29699,-123.909315
98629,45.877319,-122.619409
98644,46.329607,-124.056969
98663,45.657396,-122.662726
98683,45.603287,-122.51017
98815,47.460575,-120.478283
98828,47.310078,-120.178259
98841,48.357693,-119.274769
98852,48.25093,-120.52914
98902,46.596673,-120.533851
98932,46.332713,-120.156231
98942,46.801335,-120.66481
99001,47.636483,-117.586303
99016,47.597285,-117.121042
99027,47.710128,-117.12756
99040,47.89847,-118.003679
99115,47.646834,-119.416689
99126,48.7301,-117.971921
99138,48.205843,-118.395823
99150,48.80451,-118.556836
99160,48.83871,-118.306323
99174,47.010562,-117.358687
99205,47.696825,-117.444879
99301,46.377835,-118.951726
99333,46.685782,-118.172717
99347,46.427734,-117.565388
99360,46.090257,-118.663028
99503,62.043951,-158.175667
99517,61.190346,-149.939108
99552,60.90667,-161.228299
99564,56.294163,-158.397809
99575,61.796578,-158.08102
99587,60.965808,-148.876643
99607,61.758287,-159.783382
99622,59.874734,-163.211945
99634,60.688434,-161.980467
99647,59.878543,-154.072088
99657,61.728252,-161.669614
99667,61.698414,-152.13613
99679,61.10435,-160.937231
99690,60.462401,-164.83464
99705,64.761825,-147.313674
99726,67.168639,-152.285215
99739,64.958671,-162.496773
99749,66.97843,-160.431808
99759,69.737127,-162.835077
99769,63.678465,-170.483817
99780,63.181236,-143.102439
99791,70.468384,-156.795352
99833,56.926747,-133.118079
99922,55.307528,-133.046815
